Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
481405,All Good Things,Do It Now (feat. Hyro The Hero),6U8dbbiMb94pgyc61nUenE,26,2021,blues,0.565,0.85,4,-4.315,0,0.0602,0.000157,7.82e-05,0.227,0.266,117.01,285936,4
54257,I Monster,Daydream in Blue,1tlVIjSFuqIowyqN8JCBoM,9,2012,trip-hop,0.53,0.446,0,-8.984,0,0.028,0.00486,0.0826,0.35,0.361,153.802,221960,4
871024,Lisa Stansfield,Let's Just Call It Love - Edit,6SkdjNHiLt0dEIg1wvp8JS,14,2003,disco,0.773,0.705,10,-9.153,0,0.0706,0.0372,1.03e-06,0.066,0.914,131.974,239960,4
584427,Shikao Suga,ITAIYO,1TTmHKag4sp0RNGkbAUQPE,9,2023,acoustic,0.716,0.699,3,-7.352,1,0.0352,0.428,1.81e-05,0.133,0.829,105.947,232333,4
931094,Usher,Confessions Part II,7wBThXx7BGZHJJ3aN3OPvv,68,2004,dance,0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,4
430462,Nobuo Uematsu,The Day Will Come (Final Fantasy V),0YXmzPODzEhvjv1t8TR53D,25,2020,classical,0.522,0.0774,10,-21.605,1,0.068,0.994,0.962,0.117,0.378,75.588,111701,4
747429,Prostitute Disfigurement,Choking on Defecation,3nhg5Pbu3SnDgtSpyYxRjn,3,2001,death-metal,0.357,0.891,1,-7.5,1,0.369,6.81e-05,0.774,0.123,0.199,199.208,175373,4
313893,Sadness,Shallow streams and She,2Q6oJClyhHYxbG7hIl8BT2,7,2018,black-metal,0.285,0.285,0,-10.08,0,0.0623,0.557,0.671,0.145,0.115,117.174,955046,4
1361179,Merciful Nuns,The Darkness,4bU5LgoRRK0dd7U7s7RqMV,6,2010,goth,0.686,0.811,9,-4.624,0,0.0613,0.0236,0.445,0.124,0.266,122.092,348044,4
865737,Marquez The Greatest,The Climax,5NvEuaVzMreLdNkhLYKXid,9,2003,comedy,0.521,0.788,7,-11.817,1,0.937,0.911,2.62e-06,0.858,0.506,82.65,121093,4
516086,Kanika Kapoor,Long Nights,7H09kC1NP9vEHh3EPjTO60,28,2021,pop-film,0.725,0.5,1,-8.386,0,0.333,0.224,0.0,0.117,0.752,84.01,171429,4
1283238,Bahamas,Til The Morning,53f8ZJ8tkhVU8nfezktvCv,40,2009,folk,0.735,0.274,11,-13.714,1,0.0391,0.915,0.289,0.115,0.428,113.9,120013,4
1016877,86 Mentality,Get Away,5sYddo4SVhr46KkDUOcmN0,23,2005,hardcore,0.314,0.897,6,-5.193,1,0.0401,2.04e-06,0.698,0.102,0.961,83.205,73520,4
177414,Ben Caplan,Birds With Broken Wings,4pWtZW1qpTvdALV8Pwl9Dr,39,2015,folk,0.657,0.815,1,-8.23,0,0.081,0.471,9.93e-05,0.533,0.66,124.956,220492,4
22896,Zoufris Maracas,Les cons,73D8U3PzmRmJa2PvbUJa81,33,2012,french,0.646,0.305,0,-10.595,1,0.132,0.949,0.0,0.144,0.892,158.359,182347,4
12452,Vybz Kartel,Tun & Wine,4C8xlkYZ8IgZXINFTgfXQ1,44,2012,dance,0.603,0.679,9,-6.226,1,0.452,0.0733,0.0,0.248,0.951,76.909,189074,3
600692,Shirlvin Desir,MOST HIGH,4iJvlp0ab5M01hdseoEpSW,18,2023,gospel,0.808,0.531,9,-9.014,1,0.106,0.0767,0.00232,0.129,0.54,97.98,177347,4
875980,Usurp Synapse,Carebear Stare,5UgI8WhIBDvyQeA8lPuo6F,2,2003,emo,0.251,0.796,2,-7.594,1,0.143,0.447,0.109,0.29,0.529,207.396,83013,4
1220244,Attack of the mad Axeman,Vomit for Breakfast,3iUPEVve1p2BuKquWUpfl4,0,2008,grindcore,0.236,0.967,0,-4.821,0,0.105,5.2e-06,0.709,0.354,0.264,100.557,108615,4
453821,Poloboy Nunu,Come Outside,6J8BfEakmQf3Tqdkp46UCy,36,2020,indian,0.871,0.731,8,-7.324,1,0.35,0.18,0.0,0.0833,0.696,140.155,155904,4
1064879,Evil Darkness,Crucify the Holy Whore,4VLoQDlgTllqVCXILg3hXw,10,2006,death-metal,0.364,0.939,11,-9.332,1,0.0842,0.00758,0.909,0.456,0.459,145.088,113227,4
447639,Me And That Man,"Down Below (feat. Adalbjorn ""addi"" Tryggvason)",6Wk5Rs8bnNilzf5NleaG2S,14,2020,goth,0.381,0.766,7,-6.617,1,0.06,0.000346,0.000892,0.317,0.42,135.897,153000,4
404614,Susan Boyle,Who I Was Born to Be,3fztZLd3YttAMkFQHKEMLo,14,2019,opera,0.219,0.478,2,-7.284,1,0.037,0.516,0.00464,0.0958,0.191,184.544,250053,3
1143804,Bazbaz,Tout ce que tu veux,5MKpWKVWNYwm9HQOO0VfZG,28,2007,french,0.653,0.526,0,-4.663,0,0.026,0.556,0.00139,0.183,0.587,166.104,257827,4
488077,Kim Petras,Coconuts,71yN0yrHej3jhKXewbmtEh,58,2021,dance,0.728,0.863,2,-4.67,0,0.0675,0.0139,0.000259,0.167,0.489,111.972,168559,4
226870,First Fragment,Émergence,0X7L6kIIgQTi9RP99vcvdj,16,2016,death-metal,0.251,0.972,7,-5.714,0,0.219,0.00482,0.479,0.0639,0.046,119.945,313747,4
457808,Halestorm,Break In (feat. Amy Lee),2vB55r6U3pqNI8I6Spz391,41,2020,metal,0.501,0.358,2,-7.664,1,0.0283,0.539,0.0,0.164,0.0674,79.922,294093,4
258641,Krafty Kuts,Back to Flow,2DeNfUGPgSmF1006dzfAa4,11,2017,breakbeat,0.773,0.944,3,-3.973,1,0.265,0.0129,0.000449,0.0483,0.734,110.027,229091,4
1022548,Portion Control,Disaster,0T3kQAkuaUDWDwaVo1iE7o,0,2005,industrial,0.621,0.664,1,-6.819,1,0.0731,0.000219,0.00546,0.472,0.453,176.036,251587,4
974361,Banda Muzenza,Funk Da Decepção,4qEMZukHG5IQt8tGbJqyKf,0,2004,samba,0.659,0.884,6,-4.791,1,0.0549,0.642,1.94e-05,0.401,0.631,107.989,202373,4
1296271,Kimmo Kuusniemi Band,Veistoksen Ajatuksia,0cojJAXz4IqAkSwNsmYXZU,0,2009,heavy-metal,0.373,0.954,11,-7.131,0,0.093,0.00184,0.00539,0.0654,0.228,98.77,192573,4
1143164,Fernandes Lima,Jesus de Nazaré - Playback,7n3EoE9CeZpDAw1vQ6pWAQ,0,2007,forro,0.785,0.735,7,-9.422,0,0.0339,0.122,0.21,0.0378,0.869,121.96,149173,4
243636,Скорая Помощь,Падший ангел,3jkIocXPqYoW3kb4bwcVQi,1,2016,heavy-metal,0.261,0.889,8,-7.617,0,0.0936,0.0233,0.000602,0.355,0.198,119.405,242693,4
468678,Luiz Bonfá,Moonlight In Rio,28S68l3JlgZGA41q7D3n4K,7,2020,samba,0.491,0.261,7,-13.868,1,0.0269,0.776,0.89,0.115,0.507,111.205,161000,4
266193,Burna Boy,Rockstar,4cMySyZzpTfLairRags48n,18,2017,dancehall,0.61,0.468,0,-9.905,1,0.0964,0.239,0.0,0.111,0.912,182.155,236016,4
1388339,Los 4,Dile Que Perdió (with El Micha),4ZjtNdeUM6WqXrB6Ff6jf8,14,2010,salsa,0.797,0.826,1,-5.118,1,0.0544,0.379,2.34e-05,0.0669,0.965,99.93,253240,4
574131,Maya Kristalinskaya,Возможно - 2022 Remastered,57u3OFxOwOtvxL34mlqupy,0,2022,romance,0.602,0.264,10,-14.757,1,0.0809,0.916,0.0025,0.111,0.482,83.523,173800,4
99908,Dorina,Meu Canto,60OTRxoWymvGx5cjP1ZPOQ,0,2013,samba,0.567,0.673,0,-8.082,1,0.0743,0.357,8.82e-06,0.68,0.825,101.861,192640,4
161363,Erin McCarley,Into the Fire,0Qtadl8qcLirvGMWTeuVGH,37,2015,acoustic,0.3,0.248,3,-12.137,0,0.0329,0.853,6.36e-05,0.112,0.158,127.691,209055,4
967086,Nada Surf,Stalemate,41ndhrRXghWlFJwOHQy2ol,3,2004,power-pop,0.376,0.914,4,-4.946,0,0.0635,0.113,0.000125,0.422,0.308,138.697,302987,4
672226,Antonio Carlos & Jocafi,Morte do Amor,6fNUWFC0xkZHrmqZJLZmBb,2,2000,samba,0.51,0.859,8,-6.767,1,0.124,0.174,0.0,0.159,0.806,109.436,159560,4
569139,Piano Peace,Protect The Ocean,6oecv5kwxhh2T15z9Y0wO3,27,2022,piano,0.346,0.0709,7,-22.239,1,0.0423,0.993,0.579,0.342,0.158,131.193,172000,4
1065374,Terrorizer,Legacy of Brutality,7aphzg347DNoshoamwesDm,9,2006,death-metal,0.262,0.977,10,-2.551,0,0.139,6.21e-05,0.0365,0.369,0.049,110.352,145067,4
106552,Roberto Firpo,Ave Sin Rumbo,5ZPqNw1YwiKZFoeHZgUQQN,0,2013,tango,0.712,0.298,3,-8.498,1,0.0766,0.983,0.000616,0.613,0.573,113.573,184087,4
632234,Paula Abdul,Bend Time Back 'Round - Single Version,6UVhmn9olrmLf4VeaQneGT,17,2000,dance,0.773,0.821,0,-8.429,1,0.0517,0.0278,0.25,0.032,0.945,120.011,237800,4
917761,Markoolio,Baka en kaka,62dRp0gda7cywWFDzuaktp,10,2003,swedish,0.894,0.727,1,-4.292,1,0.166,0.155,0.000366,0.25,0.753,115.001,220682,4
1267500,Bad Boy Bill,Do What U Like - Dave Aude Club Remix,7mxjIp7v45WisQbCR17ERN,4,2009,chicago-house,0.81,0.883,5,-6.627,0,0.0572,0.0253,0.786,0.0553,0.779,127.99,457720,4
822832,Jesse Van Ruller,Ballad Of The Sad Young Men,0jQBMeDvbxfq6mxzuiiagU,6,2002,guitar,0.408,0.0627,5,-19.988,0,0.0472,0.953,0.768,0.0816,0.439,83.156,328107,3
391041,DJ PV,Tu Amor,61No7p1QjC00WCWM6wP88E,32,2019,gospel,0.709,0.78,0,-5.87,1,0.0512,0.114,0.000719,0.155,0.628,110.018,192403,4
1409883,Johann Sebastian Bach,"St. John Passion, BWV 245: Part I: Recitative: Die Schar aber und der Oberhauptmann (Evangelist)",4i1PgH8W6KOKnanq2YaEbz,22,2011,classical,0.526,0.102,9,-28.125,1,0.0794,0.94,0.0,0.319,0.113,36.963,44027,3
852637,Mägo de Oz,El Lago,3p2tNiEdIIptqmE6DPOCvI,27,2002,spanish,0.249,0.929,9,-4.175,0,0.066,0.00287,9.08e-06,0.97,0.272,102.329,290946,4
1109860,Damien Rice,Elephant,1mGhgmGsnJaGSXhsF27vQh,35,2006,singer-songwriter,0.353,0.141,4,-11.86,1,0.0352,0.783,1.54e-06,0.161,0.194,74.297,356667,4
567661,Órla Fallon,On Eagle's Wings,4TZJcufsH89djeH7EuOtRb,3,2022,opera,0.305,0.146,0,-12.728,1,0.031,0.966,0.000546,0.109,0.186,75.146,219310,4
1021515,CAKE,"Wheels - Live at Sirius Satelilite Radio Studios, NYC, NY - October 2004",6mVSMUFbQLaEsjXNhCF1Zf,13,2005,indie-pop,0.523,0.627,9,-4.784,0,0.0355,0.2,0.0,0.74,0.891,160.916,198613,4
626273,Vikingbard,Into the Mist,3plL37qd6cimJvwuIrMLUj,0,2000,black-metal,0.239,0.875,7,-5.489,1,0.082,1.57e-05,8.5e-05,0.112,0.202,166.491,372924,4
1397900,Crashdïet,Armageddon,1kw5mBOJESNYv7t06WWTlf,16,2010,swedish,0.522,0.984,11,-2.35,1,0.147,2.92e-05,0.0555,0.101,0.231,120.006,246387,4
95773,Domased Electronica,Aesthetic Experience - Loquai Remix,0lzcHKyUfAI1JZokPq7uED,8,2013,progressive-house,0.693,0.804,11,-5.096,0,0.038,0.00226,0.885,0.0994,0.648,130.022,576000,4
390288,Mystic Prophecy,Eye to Eye,3ojlZUEkinb7XA4tZuvx3y,29,2019,german,0.457,0.973,11,-4.146,0,0.0709,3.73e-06,3.16e-06,0.311,0.379,105.015,255685,4
1155831,Hardsoul,Self Religion (Believe In Me) - Hardsoul Reconstruction,3rPfdwwSqJLVY8GEPSz2Rx,25,2007,house,0.792,0.877,1,-6.792,1,0.0698,2.32e-05,0.86,0.0482,0.373,128.009,498984,4
11379,Lee Brice,That Way Again,0dCmdwPfQV0j0S2v5xYF93,36,2012,country,0.372,0.179,6,-11.466,1,0.0348,0.795,2.97e-05,0.108,0.199,112.472,295333,4
934497,David Morales,Better That U Leave - Original Club,7FDbDmrFhgLmt3rbaaOpmK,1,2004,deep-house,0.725,0.754,1,-7.465,0,0.0345,0.0018,0.254,0.147,0.83,127.082,506613,4
1342287,Daniel Kinno,Politics,55JqS8J9hg7ZexOClCFqjc,2,2010,comedy,0.556,0.632,1,-9.63,1,0.922,0.875,0.0,0.719,0.746,75.513,226403,3
839159,XTC,Crowded Room - Live At The Lyceum,6nQT1uVWiFowPH8ViYodIv,2,2002,power-pop,0.334,0.976,4,-6.688,0,0.106,0.0345,0.000341,0.951,0.549,164.448,243467,4
925148,Enthroned,Night Stalker,1d4pfXPnPUDi6OEA5yiffH,4,2004,black-metal,0.298,0.981,11,-6.47,0,0.0935,1.55e-06,0.921,0.0647,0.0394,104.132,185587,4
734746,Resistance D.,You Were There - Extended Version,2wa9czWLGhvKUhqpjVoby3,0,2000,trance,0.573,0.81,8,-7.395,1,0.029,0.00061,0.571,0.144,0.404,136.013,345720,4
176083,Cubicolor,Got This Feeling - Lane 8 Remix,0iU41ncwq0LhVFXKkOwV81,25,2015,electronic,0.615,0.899,2,-7.39,0,0.0399,0.00176,0.689,0.0498,0.0798,124.91,230427,4
550425,Brisa Star,Remelexo,6DvP9ODpuiWK4oalX50pgR,27,2022,forro,0.564,0.874,3,-2.871,0,0.0504,0.255,0.0131,0.0803,0.973,172.034,185581,4
1154808,DJ Nelson,Chica Virtual (feat. Arcangel),2fxmV4oZNFCZGXgJ8tN9Jf,51,2007,hip-hop,0.906,0.53,9,-6.108,0,0.0555,0.14,0.000204,0.102,0.793,111.017,264212,4
110741,Aphex Twin,fz pseudotimestretch+e+3 [138.85],1xUwLbfbNoulgxRHeOAI04,38,2014,ambient,0.564,0.183,7,-15.981,0,0.0563,0.35,0.534,0.132,0.39,138.89,58587,3
251376,Giacomo Meyerbeer,"L'Étoile du Nord: À la Finlande, buvez! (Chorus)",7zvj4sEIPvSU34PVPI56m4,0,2016,opera,0.361,0.146,5,-22.113,1,0.038,0.967,0.559,0.103,0.367,83.884,201173,4
1334555,Goldmund,Dane Street,1SCDJvzzNfQ26KAvHqSRNn,20,2010,ambient,0.653,0.176,6,-19.377,1,0.0374,0.992,0.923,0.141,0.392,110.835,188314,4
1336381,Beth Hart,My California,3fjDu526Dj6d9UJrpIUqCv,33,2010,blues,0.298,0.586,4,-7.715,1,0.0445,0.306,0.0101,0.166,0.291,126.606,275253,4
486075,Ulisess,Purrsy,5mPeU5V8k8tEDpMlityXbU,13,2021,club,0.857,0.913,6,-2.451,1,0.107,0.0339,0.000437,0.355,0.707,103.03,126990,4
270993,Rameses B,Spaceship,0eeRSpOXQkO6nZOlp1UKHF,20,2017,dub,0.33,0.879,4,-5.911,0,0.0671,0.00865,0.696,0.0907,0.133,140.004,377333,4
559950,Danger Zone,Goin' on,4GLXIiqry2MbOy8fxOT59B,0,2022,heavy-metal,0.588,0.806,0,-3.517,1,0.0274,0.00136,1.64e-06,0.295,0.74,106.019,244739,4
264279,Zac Brown Band,Real Thing,5GFF5FUvUY90jQrPlNdNkQ,39,2017,country,0.533,0.533,0,-8.266,1,0.0324,0.093,0.0,0.0972,0.531,159.9,230722,4
1200400,Hal Ketchum,Hearts Are Gonna Roll,0VDXUxz1WlPgrox5Z53SL2,25,2008,country,0.611,0.753,10,-7.776,1,0.0287,0.336,1.71e-06,0.347,0.899,136.063,184933,4
194321,Darmec,Event Horizon,236ZD7d09eHMKrUFPStokc,7,2015,minimal-techno,0.812,0.903,11,-8.966,0,0.0622,2.44e-05,0.884,0.0851,0.0383,127.995,408755,4
955190,Sikkil Gurucharan,Karthikeya,4mAvkd3eYoqnoMRJneFgSY,0,2004,indian,0.538,0.49,2,-13.258,1,0.207,0.915,0.546,0.189,0.651,88.793,1615627,4
819486,Johann Sebastian Bach,"Brandenburg Concerto No. 4 in G Major, BWV 1049: 3. Presto",3gfSlht3vddcjOBw1NGj4h,8,2002,german,0.531,0.264,7,-15.839,1,0.0479,0.982,0.0547,0.263,0.683,101.233,298693,4
555051,Lord Of The Lost,Destruction Manual,5BtIxBFFCMgR4afjPOjxeH,33,2022,goth,0.558,0.97,2,-4.326,1,0.0762,0.000647,0.000222,0.291,0.34,133.027,236415,4
431755,Eddie Della Siepe,Broccolini,5q9utDxa1WOIhgtahJKa5P,14,2020,comedy,0.725,0.442,8,-11.843,1,0.954,0.83,0.0,0.923,0.806,82.516,78894,5
273517,The Irish Brigade,Kinky Boots,0CbZGS7GBavUKpPehJm1AJ,46,2017,folk,0.439,0.547,2,-9.531,1,0.0635,0.804,0.0,0.0984,0.859,201.908,262880,4
743018,Edward Elgar,"Variations on an Original Theme, Op. 36 ""Enigma"": 12. B.G.N. (Andante)",1OQ1CxGCxDnbGcljVVPsBE,15,2001,classical,0.106,0.0575,10,-26.171,1,0.0486,0.975,0.859,0.191,0.0369,74.809,170600,3
9667,Perturbator,Night Driving Avenger,2QI27m4N0LeLjM6gnjqqba,15,2012,club,0.552,0.812,0,-10.131,1,0.0469,0.218,0.896,0.119,0.215,140.005,299091,4
1013412,Nasum,"Ditt Öde - From ""Industrislaven"" MCD",2GVE8iMx8fFSSOy07l9V56,0,2005,grindcore,0.279,0.99,5,-7.189,0,0.18,2.61e-05,0.649,0.402,0.417,123.365,26773,4
136900,Icarus The Owl,Ignore Check Engine Lights,0prkIL2IFTklq57p8wLrZG,24,2014,hardcore,0.54,0.985,8,-3.637,1,0.0702,0.0361,0.0,0.038,0.498,108.005,231022,3
937846,DJ Krush,Still Island,0Z9AQrsTQrvamuVEqlTYEo,9,2004,electro,0.382,0.543,7,-11.187,0,0.0371,0.411,0.858,0.195,0.276,160.058,306067,4
350406,Getter Jaani,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],37s8uwIjw72XfMseKJXNOO,58,2018,pop,0.659,0.936,2,-3.519,1,0.0606,0.283,0.0207,0.192,0.884,161.983,155009,4
899216,Wolfgang Petry,Die Flaschen sind leer,1UX4HTY7r5b7hSSxE2SRGh,7,2003,party,0.68,0.856,10,-6.029,1,0.0322,0.0297,0.0,0.241,0.767,129.999,205533,4
1060631,Brittle Stars,Someplace But Not This Place,0rPLR6oZNGiFZsWFNMrI4W,1,2006,club,0.354,0.467,1,-6.901,1,0.0279,0.459,0.0585,0.114,0.187,84.551,221080,4
1052091,Ray LaMontagne,Three More Days,2pDOP7lUpO5LGUz798H0me,51,2006,acoustic,0.56,0.681,10,-8.358,1,0.0328,0.126,0.000889,0.0506,0.901,83.91,216773,4
481876,Albert Ammons,Swanee River Boogie,230gID2u0KztPJeDNKwcwz,13,2021,blues,0.609,0.472,0,-13.368,1,0.0321,0.917,0.908,0.107,0.963,93.244,151266,4
348217,The Tenors,How Great Thou Art,48YL3ImXVTu2lhZ9vMK6o2,32,2018,opera,0.335,0.338,1,-7.317,1,0.0311,0.566,0.0,0.0756,0.12,112.469,295747,4
908715,The Cumshots,For the Sake of Man,2geYej62SUjDIxG31hR2Fw,2,2003,rock-n-roll,0.207,0.982,7,-5.137,1,0.122,8.35e-06,0.00168,0.375,0.237,143.103,229880,4
672120,Elba Ramalho,Viva a Mãe de Deus e Nossa,714QT4yypRKSJwZsE2wzHy,5,2000,samba,0.485,0.469,9,-7.988,0,0.0274,0.651,0.0,0.0842,0.252,94.984,282700,4
30011,Cerce,Weary,3qg16ieiOYA3GXfnht7kwM,32,2012,hardcore,0.219,0.97,9,-4.034,1,0.0883,9.65e-06,0.47,0.406,0.0864,122.501,118760,4
509972,Vendla,Come Home to Me,5R5Z0RGinJTRjzi2sveD3g,45,2021,jazz,0.346,0.191,7,-14.559,1,0.0459,0.977,0.943,0.121,0.596,203.827,176004,4
828263,Aruna Sairam,Amma Varnam - Raga Gambhira Nattai - Tala Adi,0R6DqZY2ymwO4nmylycU22,3,2002,indian,0.413,0.516,5,-13.0,1,0.087,0.63,0.0018,0.205,0.458,174.405,559467,4
1410918,Louis Katz,Hippie Roommate,5ztDvWQYWBopxTjvP4CCcy,26,2011,comedy,0.513,0.835,7,-5.357,1,0.801,0.828,0.0,0.761,0.501,97.09,255867,3
473408,Ankor,How You Like That,1vCdCtaUdgr03ma4Rt7ysI,20,2020,spanish,0.555,0.607,8,-6.391,1,0.0467,0.0324,1.6e-06,0.188,0.22,130.148,177231,4
447067,The Ball Brothers,There Is Hope,78knKYlhkoL5mxnlXbsoY9,13,2020,gospel,0.674,0.723,0,-6.102,1,0.0247,0.0554,1.97e-06,0.167,0.562,97.963,220499,4
749129,Teebee,Black Rain,5Mow07xDwHFPlUhscIjqXv,1,2001,drum-and-bass,0.333,0.665,1,-11.532,1,0.0606,0.0329,0.413,0.199,0.52,175.073,357560,4
569624,Atif Aslam,Tere Liye (Lofi Mix),2bYHZFQGqyxC886xCL1uIg,51,2022,pop-film,0.498,0.466,11,-12.378,0,0.0339,0.91,0.793,0.104,0.27,99.804,206400,4
1249983,Matthew Morrison,Younger Than Springtime (Reprise),3uuiJwuQSj7K8ogHpw61VH,9,2008,show-tunes,0.29,0.0953,0,-22.427,0,0.0427,0.967,0.00826,0.0867,0.0764,114.687,46667,4
221426,Rakesh Chaurasia,Introduction To Therapy (Based on) Raga Yaman,1gTWlinEg9LBUQTx5b4VxI,30,2016,classical,0.225,0.0955,4,-16.978,1,0.0373,0.985,0.938,0.102,0.137,72.017,595966,5
526433,PINES,Spectre,3mJwCXA9weCiesi7zWH7V9,46,2021,soul,0.465,0.83,0,-5.764,1,0.0466,0.0136,0.0642,0.0443,0.0391,140.059,224620,4
13491,Elephant Man,Dirt Bed,4vxdku9Is2yvmUuNTSLRrR,9,2012,dancehall,0.583,0.73,7,-7.238,1,0.395,0.0087,0.0,0.404,0.689,97.997,214701,4
1250857,Lay Low,By and By,05T2QXxEmd2Z1cUfSTWSkJ,9,2008,singer-songwriter,0.567,0.568,11,-9.388,1,0.0267,0.273,0.000339,0.09,0.875,101.892,193547,4
555658,Battlelore,Caves of the Forgotten,7GHkMnFNsVwzyaww3VLLj6,7,2022,goth,0.365,0.575,2,-8.121,0,0.0286,0.0381,1.99e-05,0.104,0.516,180.124,266477,4
877321,Dominguinhos,Isso Aqui Ta Bom Demais / Quero Chá / Pedras Que Cantam,1ZzlGOSf67HqPkoy4OFjpc,20,2003,forro,0.533,0.788,2,-6.995,1,0.0352,0.201,0.128,0.352,0.96,147.489,172173,4
59337,The Monotones,Who Wrote the Book of Love,0cDohGVc1Is4Fxj0lDoEQY,23,2013,blues,0.473,0.775,10,-6.463,1,0.495,0.776,3.11e-05,0.242,0.526,199.045,138475,4
1243846,The Clash,London Calling (Live at Shea Stadium) [Remastered],4IYMOuGYUvxNxnTwG4ZbFy,32,2008,punk,0.435,0.973,0,-3.141,1,0.0781,0.019,0.000433,0.872,0.375,144.394,209387,4
1401468,Hexstatic,Gammera - Akira Kiteshi Remix,07VGAGcXvJ5qichf7Dikgi,0,2010,trip-hop,0.356,0.948,7,-8.516,1,0.299,0.00222,0.406,0.926,0.205,184.364,262733,5
1237400,DJ Gollum,Fairytale Gone Bad - Jan van Bass-10 Remix,1Tj93SYjMSaI2Q1ki7jLns,1,2008,party,0.574,0.979,10,-7.34,0,0.0529,0.137,0.0399,0.369,0.252,141.994,368521,4
480590,Bewitcher,The Widow's Blade,72vOrShVf9kruNNTrLUrKD,11,2021,black-metal,0.252,0.994,7,-5.107,1,0.208,0.000153,0.000167,0.359,0.115,133.923,320720,4
1337094,The Dells,Nadine,5Oi5my17VT00iTgELX8C4m,10,2010,blues,0.546,0.447,7,-10.587,1,0.0318,0.759,0.000164,0.278,0.727,94.115,175598,3
947352,Lunatica,Silent Scream (2004),6iciW8FYnevfo2A3DebkHq,9,2004,goth,0.458,0.927,4,-4.948,0,0.0598,0.000263,0.573,0.0914,0.337,150.014,323947,4
301467,Douglas & Vinicius,Volume Três (Acústico) - Ao Vivo,0N7lsPNMh18WS3ktvkpWzh,32,2017,sertanejo,0.667,0.67,0,-4.641,1,0.0377,0.809,0.0,0.823,0.548,146.043,187790,4
861969,Rory Gallagher,Wheels Within Wheels,5dqF3cSlSpqgFb1lpz9Bgs,26,2003,blues,0.549,0.225,2,-14.53,1,0.0366,0.566,0.0,0.106,0.143,88.312,211507,4
1374343,Motionless In White,City Lights,3GPD6qjLLDrhb7mUYCV9wT,46,2010,metal,0.151,0.287,4,-9.158,0,0.0318,0.0498,6.12e-06,0.118,0.0435,94.747,187973,3
1340116,Portico Quartet,Knee-Deep in the North Sea,5lQwxQkZcJLeyS7d2adJUa,41,2010,classical,0.39,0.331,0,-12.09,0,0.0289,0.871,0.948,0.104,0.185,110.018,287333,3
573146,Elvis Presley,Kentucky Rain (Bonus Track),7k9eMDxIdLMmXg9WnfYTxL,42,2022,rock-n-roll,0.43,0.445,0,-8.919,1,0.0333,0.628,3.77e-06,0.125,0.56,105.671,197880,4
1408283,Onra,Still Broke,11mlONfH1fdFe8grekZlIu,33,2011,chill,0.37,0.714,4,-6.267,0,0.439,0.0582,0.311,0.201,0.367,175.959,117508,4
935371,Quincy Jones,Moody's Mood For Love (I'm In The Mood For Love),5Hmm6jHq3SuBlonidquXP4,6,2004,disco,0.653,0.356,0,-11.644,0,0.0597,0.761,2.15e-06,0.117,0.425,122.683,258360,4
446892,Gabriela Rocha,"Oh, Quão Lindo esse nome é / Só Tu és Santo / Pra Te adorar - Live 2020",4v5aGcoGfj22PEr53NJOHN,45,2020,gospel,0.284,0.824,4,-4.244,1,0.0781,0.00712,0.000345,0.0855,0.165,138.044,748207,4
1015147,João Gilberto,Retrato Em Branco E Preto,0xiGKajiFIMdQlV3frPkhx,3,2005,guitar,0.433,0.117,4,-22.552,0,0.0632,0.808,0.000399,0.984,0.0936,121.752,371627,4
294145,Vijay Yesudas,Kandu Nee Enne,7q0Xo3FJEh3TQTIdeLHkCp,30,2017,pop-film,0.855,0.441,9,-9.118,1,0.0395,0.686,0.47,0.108,0.786,121.984,203195,4
591539,Ajebutter22,Soft Life,6JQWH9Kpcjp6RygaRwGnG2,35,2023,dancehall,0.628,0.463,8,-10.06,0,0.258,0.0227,0.00373,0.0606,0.69,97.963,235082,4
1250059,Kelli O'Hara,Make Someone Happy,0LDrk8fHJXY7Eq1CmuGXhG,2,2008,show-tunes,0.253,0.0298,3,-20.086,1,0.0419,0.964,0.000397,0.386,0.051,84.433,270667,4
608815,Jen Martin,DADA Song,705o6seg8uSBkEPCi5RLcV,55,2023,k-pop,0.647,0.504,0,-7.831,1,0.0331,0.456,0.0,0.0759,0.375,130.04,306600,4
75492,Banda Kitara,Mulher Não Trai - Ao Vivo,67VZtqPB0pWeVObsUfT3wA,7,2013,forro,0.514,0.884,2,-6.125,1,0.0495,0.661,0.0,0.375,0.723,145.22,189600,4
1293184,Peter Bernstein,How Deep Is The Ocean,12mnDgY7cd13hXsBvN7N86,5,2009,guitar,0.505,0.0808,3,-22.047,1,0.0423,0.994,0.952,0.106,0.182,82.212,371840,4
327988,Kero Kero Bonito,Only Acting - Radio Edit,0WrnjDuqNqCZo8TYGFygMW,36,2018,electro,0.71,0.716,0,-4.553,1,0.0767,0.0971,0.0,0.199,0.716,123.976,211258,4
313259,Путь,"Волос твоих пепел, рахиль",5PQRrXEFW4oywTUdeEBlq1,16,2018,black-metal,0.108,0.959,7,-4.268,1,0.1,1.16e-06,0.459,0.399,0.0935,155.071,416668,4
